-1.02114	-425.84	
-1.02101	-361.823	
-1.02089	-295.863	
-1.02077	-62.5404	
-1.02065	-22.3412	
-1.02053	-235.646	
-1.0204	-411.112	
-1.02028	-298.878	
-1.02016	-172.897	
-1.02004	-70.8015	
-1.01992	-34.5035	
-1.01979	61.9934	
-1.01967	-12.1005	
-1.01955	-257.992	
-1.01943	-387.985	
-1.01931	-390.214	
-1.01918	-431.32	
-1.01906	-380.739	
-1.01894	-482.779	
-1.01882	-360.737	
-1.0187	-376.175	
-1.01857	-561.497	
-1.01845	-580.081	
-1.01833	-497.585	
-1.01821	-306.352	
-1.01809	-255.736	
-1.01796	-350.897	
-1.01784	-383.413	
-1.01772	-351.704	
-1.0176	-624.303	
-1.01748	-546.322	
-1.01735	-683.645	
-1.01723	-655.661	
-1.01711	-408.134	
-1.01699	-214.733	
-1.01687	-174.731	
-1.01674	-520.313	
-1.01662	-862.271	
-1.0165	-812.262	
-1.01638	-693.877	
-1.01626	-580.037	
-1.01613	-499.464	
-1.01601	-372.318	
-1.01589	-576.628	
-1.01577	-656.689	
-1.01565	-225.403	
-1.01552	-213.01	
-1.0154	-356.047	
-1.01528	-313.676	
-1.01516	-392.566	
-1.01504	-591.997	
-1.01491	-358.937	
-1.01479	-276.553	
-1.01467	-508.327	
-1.01455	-462.268	
-1.01443	-419.451	
-1.0143	-432.788	
-1.01418	-405.524	
-1.01406	-191.875	
-1.01394	-299.693	
-1.01381	-307.383	
-1.01369	-193.009	
-1.01357	-243.131	
-1.01345	-292.503	
-1.01333	-642.514	
-1.0132	-714.724	
-1.01308	-335.971	
-1.01296	-124.989	
-1.01284	-196.7	
-1.01272	-249.969	
-1.01259	-373.663	
-1.01247	-364.311	
-1.01235	-362.393	
-1.01223	-348.334	
-1.01211	-295.775	
-1.01198	-412.655	
-1.01186	-334.31	
-1.01174	-0.324162	
-1.01162	4.64066	
-1.0115	-121.829	
-1.01137	-5.16405	
-1.01125	385.651	
-1.01113	342.229	
-1.01101	96.1324	
-1.01089	271.127	
-1.01076	263.739	
-1.01064	-2.69768	
-1.01052	-22.4823	
-1.0104	-228.205	
-1.01028	-425.796	
-1.01015	-315.293	
-1.01003	-239.736	
-1.00991	-203.356	
-1.00979	-218.816	
-1.00967	-131.843	
-1.00954	72.1685	
-1.00942	176.335	
-1.0093	214.181	
-1.00918	74.6323	
-1.00906	90.7229	
-1.00893	-126.872	
-1.00881	-304.119	
-1.00869	-201.222	
-1.00857	-32.0573	
-1.00845	-42.715	
-1.00832	-364.181	
-1.0082	-605.024	
-1.00808	-617.758	
-1.00796	-368.667	
-1.00784	-716.36	
-1.00771	-769.064	
-1.00759	-372.89	
-1.00747	-256.581	
-1.00735	-218.099	
-1.00723	169.885	
-1.0071	173.018	
-1.00698	90.147	
-1.00686	-29.2356	
-1.00674	108.989	
-1.00662	-246.024	
-1.00649	-505.118	
-1.00637	-539.132	
-1.00625	-644.958	
-1.00613	-610.113	
-1.00601	-633.871	
-1.00588	-567.336	
-1.00576	-390.295	
-1.00564	-421.735	
-1.00552	-338.015	
-1.00539	-349.916	
-1.00527	-569.003	
-1.00515	-549.527	
-1.00503	-283.092	
-1.00491	-360.538	
-1.00478	-61.8572	
-1.00466	22.8326	
-1.00454	-50.344	
-1.00442	-211.692	
-1.0043	-247.838	
-1.00417	-143.808	
-1.00405	-177.598	
-1.00393	-98.6921	
-1.00381	-289.201	
-1.00369	-593.037	
-1.00356	-376.246	
-1.00344	-405.445	
-1.00332	-428.472	
-1.0032	-93.5924	
-1.00308	-84.0987	
-1.00295	-70.2187	
-1.00283	-199.771	
-1.00271	-298.91	
-1.00259	-287.076	
-1.00247	-215.964	
-1.00234	-258.849	
-1.00222	-298.409	
-1.0021	-117.844	
-1.00198	-39.301	
-1.00186	-151.52	
-1.00173	-151.297	
-1.00161	-312.281	
-1.00149	-427.231	
-1.00137	-389.101	
-1.00125	-408.043	
-1.00112	-286.775	
-1.001	-221.191	
-1.00088	66.8707	
-1.00076	250.195	
-1.00064	15.2035	
-1.00051	-147.838	
-1.00039	-149.606	
-1.00027	-172.967	
-1.00015	-582.262	
-1.00003	-667.941	
-0.999904	-531.269	
-0.999782	-288.065	
-0.99966	-245.199	
-0.999538	-132.692	
-0.999416	-74.7021	
-0.999293	72.851	
-0.999171	-131.889	
-0.999049	-356.578	
-0.998927	-149.494	
-0.998805	70.5297	
-0.998683	-7.28249	
-0.998561	-108.495	
-0.998439	-265.413	
-0.998317	-378.304	
-0.998195	-284.424	
-0.998073	-259.687	
-0.997951	-239.892	
-0.997829	-245.678	
-0.997707	-78.3961	
-0.997585	-133.533	
-0.997463	-41.8382	
-0.997341	-113.325	
-0.997219	-322.383	
-0.997097	-370.854	
-0.996975	-369.686	
-0.996853	-540.6	
-0.996731	-547.338	
-0.996609	-434.509	
-0.996487	-544.093	
-0.996365	-631.75	
-0.996243	-415.31	
-0.996121	-206.632	
-0.995999	-388.225	
-0.995877	-482.365	
-0.995755	-174.524	
-0.995633	14.8152	
-0.995511	-177.455	
-0.995389	-267.407	
-0.995267	-357.718	
-0.995144	-300.454	
-0.995022	-91.2416	
-0.9949	13.7675	
-0.994778	-78.259	
-0.994656	-33.1017	
-0.994534	-216.284	
-0.994412	-453.878	
-0.99429	-419.994	
-0.994168	-416.163	
-0.994046	-382.052	
-0.993924	-213.598	
-0.993802	-289.956	
-0.99368	-420.456	
-0.993558	-402.974	
-0.993436	-191.531	
-0.993314	-268.036	
-0.993192	-331.379	
-0.99307	-516.265	
