-1.0212	-215.012	
-1.02108	-96.447	
-1.02096	-175.952	
-1.02084	-193.752	
-1.02072	-260.265	
-1.02059	-440.818	
-1.02047	-443.919	
-1.02035	-433.792	
-1.02023	-249.438	
-1.02011	-104.504	
-1.01998	-92.4248	
-1.01986	-397.137	
-1.01974	-392.146	
-1.01962	-620.199	
-1.0195	-364.742	
-1.01937	-60.749	
-1.01925	36.2219	
-1.01913	-116.506	
-1.01901	-222.518	
-1.01889	-479.623	
-1.01876	-687.092	
-1.01864	-497.071	
-1.01852	-469.379	
-1.0184	-579.496	
-1.01828	-497.936	
-1.01815	-729.591	
-1.01803	-522.408	
-1.01791	-389.34	
-1.01779	-360.474	
-1.01767	-409.264	
-1.01754	-280.431	
-1.01742	-101.802	
-1.0173	-21.8863	
-1.01718	91.2406	
-1.01706	-226.855	
-1.01693	-295.248	
-1.01681	-140.271	
-1.01669	-89.6649	
-1.01657	-137.657	
-1.01645	-77.7121	
-1.01632	-108.697	
-1.0162	-235.809	
-1.01608	-251.915	
-1.01596	-284.506	
-1.01584	-286.822	
-1.01571	-142.936	
-1.01559	-218.826	
-1.01547	-445.869	
-1.01535	-446.294	
-1.01523	-473.654	
-1.0151	-273.303	
-1.01498	-319.961	
-1.01486	-395.872	
-1.01474	-386.605	
-1.01462	-228.518	
-1.01449	-215.541	
-1.01437	-398.458	
-1.01425	-394.12	
-1.01413	-516.343	
-1.014	-478.748	
-1.01388	-581.635	
-1.01376	-530.785	
-1.01364	-522.446	
-1.01352	-465.311	
-1.01339	-410.433	
-1.01327	-245.627	
-1.01315	-206.21	
-1.01303	-322.752	
-1.01291	-332.287	
-1.01278	-151.233	
-1.01266	-215.031	
-1.01254	-237.116	
-1.01242	-186.405	
-1.0123	-156.795	
-1.01217	-82.4471	
-1.01205	-6.71417	
-1.01193	-169.277	
-1.01181	-86.5865	
-1.01169	-387.767	
-1.01156	-492.94	
-1.01144	-182.267	
-1.01132	-187.656	
-1.0112	-260.1	
-1.01108	-485.804	
-1.01095	-354.923	
-1.01083	-311.774	
-1.01071	-326.816	
-1.01059	-211.128	
-1.01047	-190.909	
-1.01034	-302.081	
-1.01022	-216.698	
-1.0101	5.77714	
-1.00998	229.369	
-1.00986	119.715	
-1.00973	122.66	
-1.00961	269.739	
-1.00949	163.252	
-1.00937	-44.7566	
-1.00925	-89.5209	
-1.00912	6.72823	
-1.009	-73.7687	
-1.00888	-151.158	
-1.00876	-23.5483	
-1.00864	-30.2844	
-1.00851	-69.9441	
-1.00839	33.0655	
-1.00827	-182.925	
-1.00815	-295.524	
-1.00803	-201.465	
-1.0079	-234.869	
-1.00778	-234.826	
-1.00766	-207.197	
-1.00754	-215.309	
-1.00742	-253.932	
-1.00729	-181.69	
-1.00717	-183.995	
-1.00705	-46.1988	
-1.00693	17.1821	
-1.00681	154.257	
-1.00668	202.895	
-1.00656	-5.57789	
-1.00644	-48.3663	
-1.00632	-148.615	
-1.0062	31.0232	
-1.00607	114.2	
-1.00595	46.4893	
-1.00583	73.6865	
-1.00571	36.4163	
-1.00558	51.2631	
-1.00546	-90.897	
-1.00534	-250.5	
-1.00522	-422.301	
-1.0051	-323.374	
-1.00497	-253.189	
-1.00485	-260.464	
-1.00473	-182.727	
-1.00461	-337.215	
-1.00449	-431.439	
-1.00436	-357.626	
-1.00424	-386.529	
-1.00412	-350.947	
-1.004	-580.606	
-1.00388	-430.856	
-1.00375	-405.975	
-1.00363	-314.567	
-1.00351	-450.606	
-1.00339	-288.423	
-1.00327	-1.94611	
-1.00314	60.2483	
-1.00302	182.969	
-1.0029	69.4729	
-1.00278	-359.083	
-1.00266	-399.042	
-1.00253	-257.651	
-1.00241	-195.822	
-1.00229	30.1707	
-1.00217	-199.52	
-1.00205	-276.209	
-1.00192	-295.464	
-1.0018	-326.124	
-1.00168	-347.697	
-1.00156	-137.412	
-1.00144	-93.202	
-1.00131	-349.433	
-1.00119	-548.77	
-1.00107	-208.396	
-1.00095	-18.9465	
-1.00083	-186.683	
-1.0007	-50.8218	
-1.00058	-17.0799	
-1.00046	-322.119	
-1.00034	-478.996	
-1.00022	-279.886	
-1.00009	-221.707	
-0.999972	-157.383	
-0.99985	-34.3455	
-0.999728	43.5312	
-0.999606	35.9102	
-0.999483	-118.48	
-0.999361	-221.102	
-0.999239	-272.235	
-0.999117	-505.288	
-0.998995	-322.55	
-0.998873	-142.909	
-0.998751	-543.985	
-0.998629	-546.653	
-0.998507	-147.704	
-0.998385	-268.653	
-0.998263	-459.837	
-0.998141	-665.321	
-0.998019	-317.825	
-0.997897	-66.3096	
-0.997775	-158.874	
-0.997653	-163.2	
-0.997531	-192.782	
-0.997409	-360.165	
-0.997287	-376.239	
-0.997165	-210.683	
-0.997043	-250.631	
-0.996921	-84.6945	
-0.996799	-74.6545	
-0.996677	-95.4561	
-0.996555	-136.195	
-0.996433	-137.226	
-0.996311	-39.1529	
-0.996189	-28.3002	
-0.996067	-46.3544	
-0.995945	-97.3106	
-0.995823	75.5358	
-0.995701	65.7725	
-0.995579	-324.574	
-0.995457	-303.822	
-0.995335	-243.296	
-0.995212	-452.939	
-0.99509	-408.284	
-0.994968	-418.201	
-0.994846	-354.118	
-0.994724	73.4582	
-0.994602	13.4921	
-0.99448	-308.705	
-0.994358	-219.068	
-0.994236	-263.515	
-0.994114	-499.675	
-0.993992	-357.722	
-0.99387	-288.776	
-0.993748	-228.562	
-0.993626	-196.071	
-0.993504	-198.495	
-0.993382	-80.6446	
-0.99326	82.614	
-0.993138	116.029	
-0.993016	138.594	
-0.992894	246.053	
-0.992772	345.314	
-0.99265	-85.5129	
-0.992528	-87.619	
-0.992406	4.15197	
-0.992284	99.9915	
-0.992162	0.0550781	
-0.99204	-74.8861	
-0.991918	-64.6119	
-0.991796	-114.245	
-0.991674	-172.902	
-0.991552	-341.953	
-0.99143	-67.4539	
-0.991308	148.425	
-0.991186	-131.874	
-0.991063	143.222	
-0.990941	198.847	
-0.990819	-199.475	
-0.990697	-201.766	
-0.990575	-203.017	
-0.990453	-366.768	
-0.990331	-797.146	
-0.990209	-697.008	
-0.990087	-568.25	
-0.989965	-442.792	
-0.989843	-494.928	
-0.989721	-442.937	
-0.989599	-511.05	
-0.989477	-474.511	
-0.989355	-485.096	
-0.989233	-621.923	
-0.989111	-562.537	
-0.988989	-514.041	
-0.988867	-147.835	
-0.988745	-252.603	
-0.988623	-263.028	
-0.988501	-182.532	
-0.988379	-279.817	
-0.988257	-267.963	
-0.988135	-346.294	
-0.988013	-645.464	
-0.987891	-564.027	
-0.987769	-668.391	
-0.987647	-362.581	
-0.987525	-81.0184	
-0.987403	-283.65	
-0.987281	-314.975	
-0.987159	-260.718	
-0.987037	-170.256	
-0.986915	-205.305	
-0.986792	-172.155	
-0.98667	-208.023	
-0.986548	-269.221	
-0.986426	-576.8	
-0.986304	-259.232	
-0.986182	-152.757	
-0.98606	-185.361	
-0.985938	-254.973	
-0.985816	-139.901	
-0.985694	-122.307	
-0.985572	-26.929	
-0.98545	-105.153	
-0.985328	43.283	
-0.985206	-46.4589	
-0.985084	-219.606	
-0.984962	-263.859	
-0.98484	-292.243	
-0.984718	-198.717	
-0.984596	-0.874381	
-0.984474	171.611	
-0.984352	369.557	
-0.98423	336.996	
-0.984108	216.01	
-0.983986	-82.2591	
-0.983864	-174.726	
-0.983742	-284.154	
-0.98362	-206.123	
-0.983498	-92.9745	
-0.983376	25.8643	
-0.983254	32.1014	
-0.983132	-337.261	
-0.98301	-551.467	
-0.982888	-344.961	
-0.982766	-133.113	
-0.982644	-378.55	
-0.982521	-590.732	
-0.982399	-527.118	
-0.982277	-207.737	
-0.982155	-27.3019	
-0.982033	-138.893	
-0.981911	129.806	
-0.981789	92.4182	
-0.981667	-151.52	
-0.981545	-308.205	
-0.981423	-199.209	
-0.981301	-290.864	
-0.981179	-363.693	
-0.981057	-131.279	
-0.980935	-166.041	
-0.980813	-198.934	
-0.980691	-521.301	
-0.980569	-453.462	
